,img_1,img_2,similarity
75,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_45956_45956_729.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_45956_45956_729.tif,1
76,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_46193_46193_15773.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_46193_46193_15773.tif,1
77,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_503_503_17683.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_503_503_17683.tif,1
78,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_54833_54833_6642.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_54833_54833_6642.tif,1
79,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_56517_56517_9776.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_56517_56517_9776.tif,1
80,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_58323_58323_350.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_58323_58323_350.tif,1
81,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_58726_58726_10478.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_58726_58726_10478.tif,1
82,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_5891_5891_7058.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_5891_5891_7058.tif,1
83,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_59080_59080_9868.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_59080_59080_9868.tif,1
84,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_60776_32576_4861.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_60776_32576_4861.tif,1
85,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_61138_26343_8443.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_61138_26343_8443.tif,1
86,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_62242_2980_8185.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_62242_2980_8185.tif,1
87,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_703_703_15679.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_703_703_15679.tif,1
88,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_741_741_12703.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_741_741_12703.tif,1
89,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8186_8186_3054.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8186_8186_3054.tif,1
90,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8201_8201_10884.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8201_8201_10884.tif,1
91,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8250_8250_10037.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8250_8250_10037.tif,1
92,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8306_8306_2655.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8306_8306_2655.tif,1
93,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8730_8730_15297.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8730_8730_15297.tif,1
94,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8848_8848_6325.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_8848_8848_6325.tif,1
95,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_9131_9131_7635.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_106_148-14_G-13-223-B_Biopsy_ER_HnE_40X_cropped_9131_9131_7635.tif,1
96,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_10344_20688_8188.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_10344_20688_8188.tif,1
97,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_11363_22726_10974.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_11363_22726_10974.tif,1
98,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_11406_22813_12876.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_11406_22813_12876.tif,1
99,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_11809_23618_1009.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_11809_23618_1009.tif,1
100,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_13262_26525_14552.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_13262_26525_14552.tif,1
101,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_16351_32703_1042.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_16351_32703_1042.tif,1
102,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_17274_34549_3426.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_17274_34549_3426.tif,1
103,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_17908_35817_18844.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_17908_35817_18844.tif,1
104,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_18240_36480_17810.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_18240_36480_17810.tif,1
105,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_18914_37828_17295.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_18914_37828_17295.tif,1
106,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_19647_39295_15399.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_19647_39295_15399.tif,1
107,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_20911_41822_10989.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_20911_41822_10989.tif,1
108,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_21432_42865_8349.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_21432_42865_8349.tif,1
109,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_21488_42977_14051.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_21488_42977_14051.tif,1
110,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_22781_45562_1887.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_22781_45562_1887.tif,1
111,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_23509_47019_940.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_23509_47019_940.tif,1
112,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_25806_51613_17505.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_25806_51613_17505.tif,1
113,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_2687_5374_18814.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_2687_5374_18814.tif,1
114,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_26961_53923_3695.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_26961_53923_3695.tif,1
115,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_28174_56348_4637.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_28174_56348_4637.tif,1
116,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_28401_56802_11641.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_28401_56802_11641.tif,1
117,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_285_571_7392.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_285_571_7392.tif,1
118,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_29439_58879_12148.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_29439_58879_12148.tif,1
119,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_30663_61326_11255.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_30663_61326_11255.tif,1
120,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_3199_6399_14190.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_3199_6399_14190.tif,1
121,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_32480_64960_491.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_32480_64960_491.tif,1
122,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_34114_68228_1844.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_34114_68228_1844.tif,1
123,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_34629_69259_4736.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_34629_69259_4736.tif,1
124,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_34952_69904_2415.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_34952_69904_2415.tif,1
125,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_3510_7021_7810.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_3510_7021_7810.tif,1
126,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_36175_72351_14741.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_36175_72351_14741.tif,1
127,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_36272_72545_12196.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_36272_72545_12196.tif,1
128,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_38725_20314_978.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_38725_20314_978.tif,1
129,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_38798_53162_17614.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_38798_53162_17614.tif,1
130,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_39469_71629_13164.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_39469_71629_13164.tif,1
131,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_3968_7937_1278.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_3968_7937_1278.tif,1
132,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_40957_53189_2634.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_40957_53189_2634.tif,1
133,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_41010_45206_3670.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_41010_45206_3670.tif,1
134,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_4144_8288_2209.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_4144_8288_2209.tif,1
135,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_44484_15373_7215.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_44484_15373_7215.tif,1
136,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_44880_49696_2695.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_44880_49696_2695.tif,1
137,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_44896_3590_16642.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_44896_3590_16642.tif,1
138,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_45577_4614_7042.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_45577_4614_7042.tif,1
139,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_45988_23983_2494.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_45988_23983_2494.tif,1
140,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_46922_22751_7343.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_46922_22751_7343.tif,1
141,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_47515_31267_7722.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_47515_31267_7722.tif,1
142,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_47750_44898_8177.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_47750_44898_8177.tif,1
143,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_47971_25581_2708.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_47971_25581_2708.tif,1
144,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_49660_68067_12217.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_49660_68067_12217.tif,1
145,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_5999_11999_2067.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_5999_11999_2067.tif,1
146,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_7754_15508_10259.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_7754_15508_10259.tif,1
147,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_7935_15871_18508.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_7935_15871_18508.tif,1
148,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_8143_16287_370.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_8143_16287_370.tif,1
