,img_1,img_2,similarity
75,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_18887_18887_18067.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27986_27986_7364.tif,0
76,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_19152_19152_2490.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37573_37573_9553.tif,0
77,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_19152_19152_2490.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_541_528-18_1412-18-A_Biopsy_TNBC_HnE_40X_cropped_5878_11757_2854.tif,0
78,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_23226_23226_5025.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_543_355-18_898-18_Biopsy_TNBC_HnE_40X_cropped_22853_22853_15562.tif,0
79,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_23226_23226_5025.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_12695_12695_4988.tif,0
80,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_27407_27407_11273.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27986_27986_7364.tif,0
81,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_27407_27407_11273.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27136_27136_11586.tif,0
82,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_28009_28009_14003.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_110913_31168_16189.tif,0
83,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_28009_28009_14003.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_17294_17294_16421.tif,0
84,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_30310_30310_11338.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_10763_10763_12035.tif,0
85,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_30310_30310_11338.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_12233_12233_2826.tif,0
86,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_30447_30447_16290.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_12233_12233_2826.tif,0
87,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_30447_30447_16290.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_10642_101876_18069.tif",0
88,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_33271_33271_7521.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_108695_15341_16534.tif,0
89,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_33271_33271_7521.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_9861_9861_5359.tif,0
90,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_36552_36552_2025.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_543_355-18_898-18_Biopsy_TNBC_HnE_40X_cropped_22853_22853_15562.tif,0
91,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_36552_36552_2025.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27217_27217_6979.tif,0
92,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_36705_36705_15347.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_27907_27907_15094.tif,0
93,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_36705_36705_15347.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_27861_27861_17744.tif,0
94,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_36786_36786_16559.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_12233_12233_2826.tif,0
95,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_36786_36786_16559.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_6971_6971_111.tif,0
96,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_50129_32670_9777.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27986_27986_7364.tif,0
97,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_50129_32670_9777.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_9861_9861_5359.tif,0
98,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_52660_28416_10543.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_14406_14406_14962.tif,0
99,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_52660_28416_10543.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_18314_18314_7559.tif,0
100,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_291_306-13_320-13_Biopsy_TNBC_HnE_40x_cropped_26770_26770_1203.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_11919_11919_12489.tif,0
101,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_291_306-13_320-13_Biopsy_TNBC_HnE_40x_cropped_26770_26770_1203.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_13075_13075_4222.tif,0
102,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_291_306-13_320-13_Biopsy_TNBC_HnE_40x_cropped_26804_26804_7705.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_8341_16682_1636.tif,0
103,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_291_306-13_320-13_Biopsy_TNBC_HnE_40x_cropped_26804_26804_7705.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_11832_11832_9847.tif,0
104,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_291_306-13_320-13_Biopsy_TNBC_HnE_40x_cropped_27793_27793_12468.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27136_27136_11586.tif,0
105,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_291_306-13_320-13_Biopsy_TNBC_HnE_40x_cropped_27793_27793_12468.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_14061_14061_19286.tif,0
106,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_10198_20396_9658.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_28791_28791_16914.tif,0
107,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_10198_20396_9658.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_138_848-16_5681-16-A_Biopsy_ER_HnE_40X_cropped_3925_7851_10916.tif,0
108,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_29807_59615_13677.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_25123_15633_18284.tif,0
109,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_29807_59615_13677.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27530_35879_8641.tif,0
110,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_30452_60904_4298.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_21100_21100_9670.tif,0
111,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_30452_60904_4298.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_17725_17725_825.tif,0
112,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_31582_63165_19211.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_11684_11684_18227.tif,0
113,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_31582_63165_19211.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_10422_10422_10294.tif,0
114,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_39630_57555_15692.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_27861_27861_17744.tif,0
115,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_39630_57555_15692.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_11832_11832_9847.tif,0
116,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_42222_53137_19448.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_543_355-18_898-18_Biopsy_TNBC_HnE_40X_cropped_13073_13073_16053.tif,0
117,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_42222_53137_19448.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_8341_16682_1636.tif,0
118,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_9448_18896_5054.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_8341_16682_1636.tif,0
119,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_9448_18896_5054.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_12233_12233_2826.tif,0
120,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_14119_28238_15012.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_110913_31168_16189.tif,0
121,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_14119_28238_15012.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_17725_17725_825.tif,0
122,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_15480_30960_16874.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_10642_101876_18069.tif",0
123,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_15480_30960_16874.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_13262_13262_14552.tif,0
124,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_16672_33344_11229.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27986_27986_7364.tif,0
125,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_16672_33344_11229.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37573_37573_9553.tif,0
126,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_7985_15971_5018.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_12256_12256_12953.tif,0
127,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_7985_15971_5018.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_6971_6971_111.tif,0
128,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_15028_30056_19361.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_12233_12233_2826.tif,0
129,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_15028_30056_19361.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_11832_11832_9847.tif,0
130,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_41010_41736_1194.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_14406_14406_14962.tif,0
131,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_41010_41736_1194.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37679_37679_11726.tif,0
132,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_10433_20867_17536.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_11235_11235_7527.tif,0
133,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_10433_20867_17536.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_541_528-18_1412-18-A_Biopsy_TNBC_HnE_40X_cropped_39188_78377_2151.tif,0
134,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_25773_25013_12707.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_13075_13075_4222.tif,0
135,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_25773_25013_12707.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_15279_15279_6370.tif,0
136,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_25892_24796_9406.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_18314_18314_7559.tif,0
137,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_25892_24796_9406.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_32347_32347_5571.tif,0
138,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_4825_9651_8799.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_541_528-18_1412-18-A_Biopsy_TNBC_HnE_40X_cropped_5878_11757_2854.tif,0
139,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_4825_9651_8799.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27986_27986_7364.tif,0
140,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_5539_11078_4739.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_28791_28791_16914.tif,0
141,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_5539_11078_4739.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_32357_32357_16850.tif,0
142,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_9722_19445_3074.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_108695_15341_16534.tif,0
143,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_9722_19445_3074.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_21636_25963_2357.tif,0
144,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_9984_19968_1040.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_21636_25963_2357.tif,0
145,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_9984_19968_1040.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_18314_18314_7559.tif,0
146,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_12863_12863_3472.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_10678_10678_16690.tif,0
147,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_12863_12863_3472.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_39175_39175_11659.tif,0
148,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_12879_12879_7181.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_11919_11919_12489.tif,0
149,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_12879_12879_7181.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_12743_12743_10827.tif,0
